Country Name;Country Code;Indicator Name;Indicator Code;1960;1961;1962;1963;1964;1965;1966;1967;1968;1969;1970;1971;1972;1973;1974;1975;1976;1977;1978;1979;1980;1981;1982;1983;1984;1985;1986;1987;1988;1989;1990;1991;1992;1993;1994;1995;1996;1997;1998;1999;2000;2001;2002;2003;2004;2005;2006;2007;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017
United Kingdom;GBR;Electricity production from oil, gas and coal sources (% of total);EG.ELC.FOSL.ZS;96.1239080924;95.6356916078;95.3604104847;94.4544854692;93.5843100416;90.1341304514;87.988639912;86.6744078478;86.6375883243;86.409052505;87.7027103309;87.9158260217;87.5292559568;88.6778839319;86.1664011277;87.4112781122;85.5263205693;84.4208994427;85.6110059973;85.7513100839;85.5972626562;84.7067369722;82.1471164181;80.2298533569;79.3267378993;77.8819824986;78.672145112;80.3162005543;77.7009005719;75.5362596946;77.4533838964;76.3642361025;73.9104294402;70.3924890803;70.5904794723;71.0525761755;71.1510879927;69.7648777135;69.8907995203;71.1685147159;74.4769282137;73.2814984518;73.5204565842;74.1686537387;75.3863532394;74.4300436239;75.6126264205;78.4622235794;80.2219305882;74.2399506749;76.3497006241;70.9445649997;68.3491581072;64.4631509218;60.812041352;53.2272064285;;
United Kingdom;GBR;Electricity production from coal sources (% of total);EG.ELC.COAL.ZS;81.0858534898;80.2072826477;80.0142185955;79.9139340735;78.6414925341;74.4973301653;72.1846361253;70.7898895677;71.7505850856;71.9236152853;68.8053900183;63.9371119348;55.2736835295;62.0606926555;54.6365298346;62.5828132501;65.3398915282;64.7808185142;65.6903882539;67.9331647943;73.1845207712;74.7720430652;71.8963029491;70.6561380717;45.6668426083;60.5084843529;67.6557932889;70.1054885892;66.8852341422;64.5372991125;64.9676637661;65.8026089771;60.6357994151;53.2373742869;49.6397189131;46.6800405427;42.1596104353;34.9312675411;34.6464347137;29.6621492129;32.6677796327;34.7957988116;32.678791976;35.3606946618;34.0588877218;34.4783460833;38.2483243482;34.9876580909;32.6840867452;27.9992494002;28.7350675213;30.0114946628;39.9818643654;37.0472458626;30.3575148345;22.9354021816;;
United Kingdom;GBR;Access to electricity (% of population);EG.ELC.ACCS.ZS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;
United Kingdom;GBR;Access to electricity, urban (% of urban population);EG.ELC.ACCS.UR.ZS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;
United Kingdom;GBR;Access to electricity, rural (% of rural population);EG.ELC.ACCS.RU.ZS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;
United Kingdom;GBR;Energy intensity level of primary energy (MJ/$2011 PPP GDP);EG.EGY.PRIM.PP.KD;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5.6578712805;5.9248508436;5.8774427025;5.7846325369;5.6040706878;5.4754829183;5.5631112475;5.2437288515;5.1229689168;4.9809161219;4.8179368776;4.7056822161;4.489989819;4.4194622895;4.2936071042;4.1881953057;4.0120973786;3.7693929923;3.728649409;3.6689417266;3.7401679581;3.4008567934;3.465200612;3.3528310741;3.0688781821;3.0173144684;;
United Kingdom;GBR;Access to clean fuels and technologies for cooking  (% of population);EG.CFT.ACCS.ZS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;
United Kingdom;GBR;Undisbursed external debt, private creditors (UND, current US$);DT.UND.PRVT.CD;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
United Kingdom;GBR;Undisbursed external debt, official creditors (UND, current US$);DT.UND.OFFT.CD;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
United Kingdom;GBR;Undisbursed external debt, total (UND, current US$);DT.UND.DPPG.CD;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
United Kingdom;GBR;Total amount of debt rescheduled (current US$);DT.TXR.DPPG.CD;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
United Kingdom;GBR;PPG, private creditors (TDS, current US$);DT.TDS.PRVT.CD;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
United Kingdom;GBR;PPG, other private creditors (TDS, current US$);DT.TDS.PROP.CD;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
United Kingdom;GBR;PNG, commercial banks and other creditors (TDS, current US$);DT.TDS.PNGC.CD;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
United Kingdom;GBR;PNG, bonds (TDS, current US$);DT.TDS.PNGB.CD;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
United Kingdom;GBR;PPG, commercial banks (TDS, current US$);DT.TDS.PCBK.CD;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
United Kingdom;GBR;PPG, bonds (TDS, current US$);DT.TDS.PBND.CD;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
United Kingdom;GBR;PPG, official creditors (TDS, current US$);DT.TDS.OFFT.CD;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
United Kingdom;GBR;PPG, multilateral concessional (TDS, current US$);DT.TDS.MLTC.CD;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
United Kingdom;GBR;Multilateral debt service (% of public and publicly guaranteed debt service);DT.TDS.MLAT.PG.ZS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
United Kingdom;GBR;Multilateral debt service (TDS, current US$);DT.TDS.MLAT.CD;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
United Kingdom;GBR;PPG, IDA (TDS, current US$);DT.TDS.MIDA.CD;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
United Kingdom;GBR;PPG, IBRD (TDS, current US$);DT.TDS.MIBR.CD;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
United Kingdom;GBR;Public and publicly guaranteed debt service (% of exports of goods, services and primary income);DT.TDS.DPPG.XP.ZS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
United Kingdom;GBR;Public and publicly guaranteed debt service (% of GNI);DT.TDS.DPPG.GN.ZS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
United Kingdom;GBR;Debt service on external debt, public and publicly guaranteed (PPG) (TDS, current US$);DT.TDS.DPPG.CD;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
United Kingdom;GBR;Debt service (PPG and IMF only, % of exports of goods, services and primary income);DT.TDS.DPPF.XP.ZS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
United Kingdom;GBR;Debt service on external debt, private nonguaranteed (PNG) (TDS, current US$);DT.TDS.DPNG.CD;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
United Kingdom;GBR;Debt service on external debt, long-term (TDS, current US$);DT.TDS.DLXF.CD;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
United Kingdom;GBR;IMF repurchases and charges (TDS, current US$);DT.TDS.DIMF.CD;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
United Kingdom;GBR;Total debt service (% of GNI);DT.TDS.DECT.GN.ZS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
United Kingdom;GBR;Total debt service (% of exports of goods, services and primary income);DT.TDS.DECT.EX.ZS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
United Kingdom;GBR;Debt service on external debt, total (TDS, current US$);DT.TDS.DECT.CD;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
United Kingdom;GBR;Net bilateral aid flows from DAC donors, Italy (current US$);DC.DAC.ITAL.CD;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
United Kingdom;GBR;Net bilateral aid flows from DAC donors, Iceland (current US$);DC.DAC.ISLL.CD;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
United Kingdom;GBR;Net bilateral aid flows from DAC donors, Ireland (current US$);DC.DAC.IRLL.CD;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
United Kingdom;GBR;Net bilateral aid flows from DAC donors, Greece (current US$);DC.DAC.GRCL.CD;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
United Kingdom;GBR;Net bilateral aid flows from DAC donors, United Kingdom (current US$);DC.DAC.GBRL.CD;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
United Kingdom;GBR;Net bilateral aid flows from DAC donors, France (current US$);DC.DAC.FRAL.CD;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
United Kingdom;GBR;Net bilateral aid flows from DAC donors, Finland (current US$);DC.DAC.FINL.CD;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
United Kingdom;GBR;Net bilateral aid flows from DAC donors, Spain (current US$);DC.DAC.ESPL.CD;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
United Kingdom;GBR;Net bilateral aid flows from DAC donors, Denmark (current US$);DC.DAC.DNKL.CD;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
United Kingdom;GBR;Net bilateral aid flows from DAC donors, Germany (current US$);DC.DAC.DEUL.CD;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
United Kingdom;GBR;Net bilateral aid flows from DAC donors, Czech Republic (current US$);DC.DAC.CZEL.CD;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
United Kingdom;GBR;Net bilateral aid flows from DAC donors, Switzerland (current US$);DC.DAC.CHEL.CD;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
United Kingdom;GBR;Net bilateral aid flows from DAC donors, European Union institutions (current US$);DC.DAC.CECL.CD;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
United Kingdom;GBR;Net bilateral aid flows from DAC donors, Canada (current US$);DC.DAC.CANL.CD;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
United Kingdom;GBR;Net bilateral aid flows from DAC donors, Belgium (current US$);DC.DAC.BELL.CD;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
United Kingdom;GBR;Net bilateral aid flows from DAC donors, Austria (current US$);DC.DAC.AUTL.CD;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
United Kingdom;GBR;Annualized average growth rate in per capita real survey mean consumption or income, total population (%);SI.SPR.PCAP.ZG;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.11;;
United Kingdom;GBR;Survey mean consumption or income per capita, total population (2011 PPP $ per day);SI.SPR.PCAP;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;46.34;;;;;46.6;;
United Kingdom;GBR;Annualized average growth rate in per capita real survey mean consumption or income, bottom 40% of population (%);SI.SPR.PC40.ZG;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.26;;
United Kingdom;GBR;Survey mean consumption or income per capita, bottom 40% of population (2011 PPP $ per day);SI.SPR.PC40;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;22;;;;;22.29;;
United Kingdom;GBR;Average transaction cost of sending remittances from a specific country (%);SI.RMT.COST.OB.ZS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7.725893181;7.8837781644;8.4;7.5615330575;7.4081240627;7.3489443586;7.0094503462
United Kingdom;GBR;Average transaction cost of sending remittances to a specific country (%);SI.RMT.COST.IB.ZS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
United Kingdom;GBR;Urban poverty headcount ratio at national poverty lines (% of urban population);SI.POV.URHC;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
United Kingdom;GBR;Urban poverty gap at national poverty lines (%);SI.POV.URGP;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
United Kingdom;GBR;Poverty gap at $5.50 a day (2011 PPP) (%);SI.POV.UMIC.GP;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.5;0.6;0.3;0.4;0.5;0.2;0.3;0.5;0.2;0.2;0.3;0.3;;
United Kingdom;GBR;Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population);SI.POV.UMIC;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1.2;1;0.7;0.7;1;0.5;0.7;0.7;0.4;0.5;0.5;0.7;;
United Kingdom;GBR;Rural poverty headcount ratio at national poverty lines (% of rural population);SI.POV.RUHC;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
United Kingdom;GBR;Rural poverty gap at national poverty lines (%);SI.POV.RUGP;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
United Kingdom;GBR;Poverty headcount ratio at national poverty lines (% of population);SI.POV.NAHC;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
United Kingdom;GBR;Poverty gap at national poverty lines (%);SI.POV.NAGP;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
United Kingdom;GBR;Poverty gap at $3.20 a day (2011 PPP) (%);SI.POV.LMIC.GP;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.3;0.5;0.2;0.2;0.3;0.1;0.1;0.3;0.2;0.1;0.1;0.1;;
United Kingdom;GBR;Poverty headcount ratio at $3.20 a day (2011 PPP) (% of population);SI.POV.LMIC;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.5;0.7;0.2;0.5;0.5;0.2;0.2;0.5;0.2;0.2;0.2;0.2;;
United Kingdom;GBR;GINI index (World Bank estimate);SI.POV.GINI;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;36;34.3;34.6;35.7;34.1;34.3;34.4;33.2;32.3;33.2;34;33.2;;
United Kingdom;GBR;Poverty gap at $1.90 a day (2011 PPP) (%);SI.POV.GAPS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.2;0.3;0.1;0.2;0.2;0.1;0.1;0.2;0.1;0.1;0.1;0.1;;
United Kingdom;GBR;Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population);SI.POV.DDAY;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.5;0.5;0.2;0.2;0.2;0.2;0.2;0.2;0.2;0.2;0.2;0.2;;
United Kingdom;GBR;Income share held by lowest 20%;SI.DST.FRST.20;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6.7;6.9;7.1;7;7.2;7.2;7.4;7.4;7.6;7.4;7.3;7.5;;
United Kingdom;GBR;Income share held by lowest 10%;SI.DST.FRST.10;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2.5;2.6;2.7;2.7;2.8;2.8;2.9;2.9;3.1;2.9;2.9;2.9;;
United Kingdom;GBR;Income share held by highest 10%;SI.DST.10TH.10;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;27.7;26.1;26.7;27.9;26.3;26.5;26.7;25.3;24.6;25.3;26.1;25.4;;
United Kingdom;GBR;Income share held by highest 20%;SI.DST.05TH.20;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;43;41.3;41.9;43;41.6;41.7;41.8;40.7;40;40.5;41.2;40.6;;
United Kingdom;GBR;Income share held by fourth 20%;SI.DST.04TH.20;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;22.3;22.8;22.4;22;22.5;22.5;22.5;22.8;23.1;23.1;22.9;23;;
United Kingdom;GBR;Income share held by third 20%;SI.DST.03RD.20;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;16.3;16.8;16.5;16.2;16.4;16.6;16.5;16.8;17;16.9;16.6;16.8;;
United Kingdom;GBR;Income share held by second 20%;SI.DST.02ND.20;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;11.8;12.2;12.1;11.9;12.2;12;11.9;12.2;12.3;12.2;12;12.2;;
United Kingdom;GBR;Domestic private health expenditure per capita, PPP  (current international $);SH.XPD.PVTD.PP.CD;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;285.48924931;318.81615091;343.38285868;377.63909612;383.98267573;391.63137888;403.00407619;443.2865116;438.5728437;438.48712981;464.2527767;487.63126546;523.86216934;765.1783619;788.71698657;813.93572217;;
United Kingdom;GBR;Domestic private health expenditure per capita (current US$);SH.XPD.PVTD.PC.CD;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;304.5680558;317.96478734;355.0534592;429.57254906;483.68684482;503.85340255;516.68805379;629.9314098;565.74595548;484.44596976;502.78944649;551.66450616;580.59148532;830.89775705;898.47262732;855.41312405;;
United Kingdom;GBR;Domestic private health expenditure (% of current health expenditure);SH.XPD.PVTD.CH.ZS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;18.21007535;18.31075066;18.07061568;18.29798795;17.05669028;16.69989969;15.83681938;16.76985905;15.64728424;14.80290802;15.20477364;15.755166;16.43778131;19.8129107;19.67465424;19.63845889;;
United Kingdom;GBR;Out-of-pocket expenditure per capita, PPP (current international $);SH.XPD.OOPC.PP.CD;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;180.61002334;196.6097739;214.59721261;238.32505796;238.07437694;237.04557954;266.64099578;285.14918572;271.45442856;276.92234134;297.65055599;306.56230718;338.60725207;573.25545159;588.82926237;613.17254469;;
United Kingdom;GBR;Out-of-pocket expenditure per capita (current US$);SH.XPD.OOPC.PC.CD;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;192.67991281;196.08474906;221.89075764;271.0998509;299.8922907;304.97102187;341.8581233;405.21067946;350.16815853;305.94720592;322.35791751;346.8184995;375.27521346;622.49103302;670.76908881;644.41924313;;
United Kingdom;GBR;Out-of-pocket expenditure (% of current health expenditure);SH.XPD.OOPC.CH.ZS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;11.52030117;11.29200163;11.29323627;11.54771615;10.57537543;10.10807002;10.47817017;10.78740617;9.68487826;9.34863458;9.7483732;9.90490229;10.62484044;14.84341382;14.68842733;14.79448989;;
United Kingdom;GBR;Domestic general government health expenditure per capita, PPP (current international $);SH.XPD.GHED.PP.CD;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1282.2651055;1422.32574372;1556.84491855;1686.18943551;1867.23177172;1953.48078386;2141.72455002;2200.06612679;2364.29592944;2523.68171764;2589.08289056;2607.42508324;2663.07747569;3096.47594765;3219.6915659;3330.25140052;;
United Kingdom;GBR;Domestic general government health expenditure per capita (current US$);SH.XPD.GHED.PC.CD;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1367.95690607;1418.5275788;1609.75762123;1918.07654834;2352.07341708;2513.25096211;2745.88659242;3126.39956469;3049.87159801;2788.19457618;2803.99734539;2949.81879299;2951.46356739;3362.42508647;3667.73480176;3499.957892;;
United Kingdom;GBR;Domestic general government health expenditure (% of general government expenditure);SH.XPD.GHED.GE.ZS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;13.76519774;14.09609043;14.30225031;14.38453317;14.60032976;14.4982981;15.11671148;15.11039152;14.54401136;15.27169354;15.01637062;15.34374887;15.28438813;17.68251256;18.00307502;18.51264921;;
United Kingdom;GBR;Domestic general government health expenditure (% of GDP);SH.XPD.GHED.GD.ZS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4.9172946;5.18819655;5.42593021;5.62601317;5.88672768;6.0305341;6.21491367;6.23338073;6.53021324;7.30806688;7.2140488;7.12600971;7.08253553;7.90131154;7.87049734;7.93614049;;
United Kingdom;GBR;Domestic general government health expenditure (% of current health expenditure);SH.XPD.GHED.CH.ZS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;81.78992465;81.68924934;81.92938432;81.70201205;82.94330972;83.30010031;84.16318062;83.23014095;84.35271576;85.19709198;84.79522636;84.244834;83.56221869;80.17764811;80.3156511;80.35156024;;
United Kingdom;GBR;External health expenditure per capita, PPP (current international $);SH.XPD.EHEX.PP.CD;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.36462049;0.38866176;0.41366753;;
United Kingdom;GBR;External health expenditure per capita (current US$);SH.XPD.EHEX.PC.CD;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.3959369;0.44274684;0.43474764;;
United Kingdom;GBR;External health expenditure (% of current health expenditure);SH.XPD.EHEX.CH.ZS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.00944119;0.00969522;0.00998088;;
United Kingdom;GBR;Current health expenditure per capita, PPP (current international $);SH.XPD.CHEX.PP.CD;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1567.75435481;1741.1419191;1900.22777723;2063.82850751;2251.21442314;2345.11216274;2544.72862621;2643.35263838;2802.86877313;2962.16884744;3053.33566726;3095.0563487;3186.93964503;3862.01893003;4008.79719179;4144.60079023;;
United Kingdom;GBR;Current health expenditure per capita (current US$);SH.XPD.CHEX.PC.CD;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1672.52496187;1736.49239054;1964.81108042;2347.64906996;2835.76023128;3017.10436466;3262.57464621;3756.33097448;3615.6175535;3272.64054594;3306.78679188;3501.48329916;3532.05505271;4193.71878042;4566.65015036;4355.80576369;;
United Kingdom;GBR;Current health expenditure (% of GDP);SH.XPD.CHEX.GD.ZS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6.01210311;6.35113759;6.6226913;6.88601536;7.09729047;7.23952802;7.3843617;7.48933098;7.7415566;8.57783606;8.50761193;8.45869043;8.47576291;9.85475594;9.79945656;9.87677211;;
United Kingdom;GBR;Newborns protected against tetanus (%);SH.VAC.TTNS.ZS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
United Kingdom;GBR;UHC service coverage index;SH.UHC.SRVS.CV.XD;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;80;;
United Kingdom;GBR;Proportion of population spending more than 25% of household consumption or income on out-of-pocket health care expenditure (%);SH.UHC.OOPC.25.ZS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.397926;;;;0.0938636;0.2603419;;;;;0.3429567;;;;;0.4393134;;;0.4804449;;;;
United Kingdom;GBR;Number of people spending more than 25% of household consumption or income on out-of-pocket health care expenditure;SH.UHC.OOPC.25.TO;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;231000;;;;55000;153000;;;;;207000;;;;;276000;;;308000;;;;
United Kingdom;GBR;Proportion of population spending more than 10% of household consumption or income on out-of-pocket health care expenditure (%);SH.UHC.OOPC.10.ZS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2.092126;;;;0.8068969;1.996553;;;;;2.026892;;;;;1.73001;;;1.637132;;;;
United Kingdom;GBR;Number of people spending more than 10% of household consumption or income on out-of-pocket health care expenditure;SH.UHC.OOPC.10.TO;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1214000;;;;474000;1176000;;;;;1224000;;;;;1086000;;;1050000;;;;
United Kingdom;GBR;Proportion of population pushed below the $3.10 ($ 2011 PPP) poverty line by out-of-pocket health care expenditure (%);SH.UHC.NOP2.ZS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;0;;;;;0;;;;;0;;;0;;;;
United Kingdom;GBR;Increase in poverty gap at $3.10 ($ 2011 PPP) poverty line due to out-of-pocket health care expenditure (% of poverty line);SH.UHC.NOP2.ZG;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;0;;;;;0;;;;;0;;;2.18E-09;;;;
United Kingdom;GBR;Number of people pushed below the $3.10 ($ 2011 PPP) poverty line by out-of-pocket health care expenditure;SH.UHC.NOP2.TO;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;0;;;;;0;;;;;0;;;0;;;;
United Kingdom;GBR;Increase in poverty gap at $3.10 ($ 2011 PPP) poverty line due to out-of-pocket health care expenditure (USD);SH.UHC.NOP2.CG;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;0;;;;;0;;;;;0;;;6.77E-11;;;;
